2023-05-27 23:59:45,200
2023-05-27 23:59:46,233
2023-05-27 23:59:47,238
2023-05-27 23:59:48,198
2023-05-27 23:59:49,243
2023-05-27 23:59:50,224
2023-05-27 23:59:51,203
2023-05-27 23:59:52,250
2023-05-27 23:59:53,212
2023-05-27 23:59:54,214
2023-05-27 23:59:55,249
2023-05-27 23:59:56,202
2023-05-27 23:59:57,228
2023-05-27 23:59:58,242
2023-05-27 23:59:59,199
2023-05-28 00:00:00,240
2023-05-28 00:00:01,227
2023-05-28 00:00:02,201
2023-05-28 00:00:03,248
2023-05-28 00:00:04,215
2023-05-28 00:00:05,210
2023-05-28 00:00:06,249
2023-05-28 00:00:07,207
2023-05-28 00:00:08,220
2023-05-28 00:00:09,248
2023-05-28 00:00:10,202
2023-05-28 00:00:11,225
2023-05-28 00:00:12,245
2023-05-28 00:00:13,201
2023-05-28 00:00:14,228
2023-05-28 00:00:15,244
2023-05-28 00:00:16,197
2023-05-28 00:00:17,230
2023-05-28 00:00:18,242
2023-05-28 00:00:19,198
2023-05-28 00:00:20,234
2023-05-28 00:00:21,239
2023-05-28 00:00:22,197
2023-05-28 00:00:23,238
2023-05-28 00:00:24,234
2023-05-28 00:00:25,197
2023-05-28 00:00:26,240
2023-05-28 00:00:27,229
2023-05-28 00:00:28,198
2023-05-28 00:00:29,243
2023-05-28 00:00:30,226
2023-05-28 00:00:31,199
2023-05-28 00:00:32,244
2023-05-28 00:00:33,225
2023-05-28 00:00:34,198
2023-05-28 00:00:35,244
2023-05-28 00:00:36,224
2023-05-28 00:00:37,198
2023-05-28 00:00:38,245
2023-05-28 00:00:39,223
2023-05-28 00:00:40,198
2023-05-28 00:00:41,244
2023-05-28 00:00:42,225
2023-05-28 00:00:43,199
2023-05-28 00:00:44,243
2023-05-28 00:00:45,226
2023-05-28 00:00:46,198
2023-05-28 00:00:47,244
2023-05-28 00:00:48,226
2023-05-28 00:00:49,200
2023-05-28 00:00:50,246
2023-05-28 00:00:51,219
2023-05-28 00:00:52,204
2023-05-28 00:00:53,249
2023-05-28 00:00:54,210
2023-05-28 00:00:55,215
2023-05-28 00:00:56,248
2023-05-28 00:00:57,200
2023-05-28 00:00:58,233
2023-05-28 00:00:59,234
2023-05-28 00:01:00,199
2023-05-28 00:01:01,248
2023-05-28 00:01:02,212
2023-05-28 00:01:03,218
2023-05-28 00:01:04,245
2023-05-28 00:01:05,198
2023-05-28 00:01:06,243
2023-05-28 00:01:07,217
2023-05-28 00:01:08,214
2023-05-28 00:01:09,246
2023-05-28 00:01:10,197
2023-05-28 00:01:11,245
2023-05-28 00:01:12,213
2023-05-28 00:01:13,220
2023-05-28 00:01:14,242
2023-05-28 00:01:15,199
2023-05-28 00:01:16,246
2023-05-28 00:01:17,212
2023-05-28 00:01:18,222
2023-05-28 00:01:19,241
2023-05-28 00:01:20,199
2023-05-28 00:01:21,246
2023-05-28 00:01:22,212
2023-05-28 00:01:23,220
2023-05-28 00:01:24,242
2023-05-28 00:01:25,199
2023-05-28 00:01:26,245
2023-05-28 00:01:27,214
2023-05-28 00:01:28,217
2023-05-28 00:01:29,243
2023-05-28 00:01:30,199
2023-05-28 00:01:31,245
2023-05-28 00:01:32,212
2023-05-28 00:01:33,222
2023-05-28 00:01:34,240
2023-05-28 00:01:35,198
2023-05-28 00:01:36,249
2023-05-28 00:01:37,202
2023-05-28 00:01:38,236
2023-05-28 00:01:39,221
2023-05-28 00:01:40,214
2023-05-28 00:01:41,243
2023-05-28 00:01:42,199
2023-05-28 00:01:43,249
2023-05-28 00:01:44,200
2023-05-28 00:01:45,241
2023-05-28 00:01:46,213
2023-05-28 00:01:47,224
2023-05-28 00:01:48,232
2023-05-28 00:01:49,205
2023-05-28 00:01:50,246
2023-05-28 00:01:51,198
2023-05-28 00:01:52,249
2023-05-28 00:01:53,201
2023-05-28 00:01:54,240
2023-05-28 00:01:55,213
2023-05-28 00:01:57,225
2023-05-28 00:01:58,230
2023-05-28 00:01:59,207
2023-05-28 00:02:00,245
2023-05-28 00:02:01,198
2023-05-28 00:02:02,249
2023-05-28 00:02:03,199
2023-05-28 00:02:04,244
2023-05-28 00:02:05,208
2023-05-28 00:02:06,232
2023-05-28 00:02:07,222
2023-05-28 00:02:08,218
2023-05-28 00:02:09,237
2023-05-28 00:02:10,204
2023-05-28 00:02:11,245
2023-05-28 00:02:12,198
2023-05-28 00:02:13,249
2023-05-28 00:02:14,197
2023-05-28 00:02:15,248
2023-05-28 00:02:16,200
2023-05-28 00:02:17,244
2023-05-28 00:02:18,205
2023-05-28 00:02:19,237
2023-05-28 00:02:20,212
2023-05-28 00:02:21,230
2023-05-28 00:02:22,220
2023-05-28 00:02:23,222
2023-05-28 00:02:24,227
2023-05-28 00:02:25,214
2023-05-28 00:02:26,237
2023-05-28 00:02:27,205
2023-05-28 00:02:28,243
2023-05-28 00:02:29,201
2023-05-28 00:02:30,247
2023-05-28 00:02:31,198
2023-05-28 00:02:32,248
2023-05-28 00:02:33,197
2023-05-28 00:02:34,248
2023-05-28 00:02:35,198
2023-05-28 00:02:36,246
2023-05-28 00:02:37,200
2023-05-28 00:02:38,244
2023-05-28 00:02:39,203
2023-05-28 00:02:40,241
2023-05-28 00:02:41,206
2023-05-28 00:02:42,237
2023-05-28 00:02:43,211
2023-05-28 00:02:44,232
2023-05-28 00:02:45,215
2023-05-28 00:02:46,228
2023-05-28 00:02:47,222
2023-05-28 00:02:48,218
2023-05-28 00:02:49,235
2023-05-28 00:02:50,205
2023-05-28 00:02:51,245
2023-05-28 00:02:52,198
2023-05-28 00:02:53,248
2023-05-28 00:02:54,197
2023-05-28 00:02:55,247
2023-05-28 00:02:56,200
2023-05-28 00:02:57,243
2023-05-28 00:02:58,205
2023-05-28 00:02:59,238
2023-05-28 00:03:00,211
2023-05-28 00:03:01,231
2023-05-28 00:03:02,218
2023-05-28 00:03:03,225
2023-05-28 00:03:04,223
2023-05-28 00:03:05,220
2023-05-28 00:03:06,227
2023-05-28 00:03:07,218
2023-05-28 00:03:08,228
2023-05-28 00:03:09,218
2023-05-28 00:03:10,229
2023-05-28 00:03:11,217
2023-05-28 00:03:12,230
2023-05-28 00:03:13,215
2023-05-28 00:03:14,233
2023-05-28 00:03:15,211
2023-05-28 00:03:16,237
2023-05-28 00:03:17,209
2023-05-28 00:03:18,238
2023-05-28 00:03:19,208
2023-05-28 00:03:20,241
2023-05-28 00:03:21,203
2023-05-28 00:03:22,244
2023-05-28 00:03:23,200
2023-05-28 00:03:24,248
2023-05-28 00:03:25,198
2023-05-28 00:03:26,249
2023-05-28 00:03:27,197
2023-05-28 00:03:28,248
2023-05-28 00:03:29,200
2023-05-28 00:03:30,243
2023-05-28 00:03:31,207
2023-05-28 00:03:32,235
2023-05-28 00:03:33,215
2023-05-28 00:03:34,225
2023-05-28 00:03:35,227
2023-05-28 00:03:36,211
2023-05-28 00:03:37,241
2023-05-28 00:03:38,200
2023-05-28 00:03:39,248
2023-05-28 00:03:40,197
2023-05-28 00:03:41,245
2023-05-28 00:03:42,205
2023-05-28 00:03:43,233
2023-05-28 00:03:44,221
2023-05-28 00:03:45,215
2023-05-28 00:03:46,240
2023-05-28 00:03:47,199
2023-05-28 00:03:48,249
2023-05-28 00:03:49,199
2023-05-28 00:03:50,241
2023-05-28 00:03:51,212
2023-05-28 00:03:52,224
2023-05-28 00:03:53,231
2023-05-28 00:03:54,205
2023-05-28 00:03:55,246
2023-05-28 00:03:56,198
2023-05-28 00:03:57,248
2023-05-28 00:03:58,200
2023-05-28 00:03:59,240
2023-05-28 00:04:00,214
2023-05-28 00:04:01,221
2023-05-28 00:04:02,236
2023-05-28 00:04:03,202
2023-05-28 00:04:04,247
2023-05-28 00:04:05,198
2023-05-28 00:04:06,244
2023-05-28 00:04:07,207
2023-05-28 00:04:08,231
2023-05-28 00:04:09,222
2023-05-28 00:04:10,215
2023-05-28 00:04:11,239
2023-05-28 00:04:12,200
2023-05-28 00:04:13,248
2023-05-28 00:04:14,197
2023-05-28 00:04:15,246
2023-05-28 00:04:16,203
2023-05-28 00:04:17,235
2023-05-28 00:04:18,219
2023-05-28 00:04:19,216
2023-05-28 00:04:20,241
2023-05-28 00:04:21,198
2023-05-28 00:04:22,248
2023-05-28 00:04:23,199
2023-05-28 00:04:24,239
2023-05-28 00:04:25,214
2023-05-28 00:04:26,221
2023-05-28 00:04:27,235
2023-05-28 00:04:28,202
2023-05-28 00:04:29,247
2023-05-28 00:04:30,197
2023-05-28 00:04:31,247
2023-05-28 00:04:32,201
2023-05-28 00:04:33,239
2023-05-28 00:04:34,210
2023-05-28 00:04:35,228
2023-05-28 00:04:36,224
2023-05-28 00:04:37,213
2023-05-28 00:04:38,237
2023-05-28 00:04:39,203
2023-05-28 00:04:40,246
2023-05-28 00:04:41,198
2023-05-28 00:04:42,247
2023-05-28 00:04:43,200
2023-05-28 00:04:44,243
2023-05-28 00:04:45,203
2023-05-28 00:04:46,220
2023-05-28 00:04:47,160
2023-05-28 00:04:48,229
2023-05-28 00:04:49,219
2023-05-28 00:04:50,228
2023-05-28 00:04:51,223
2023-05-28 00:04:52,222
2023-05-28 00:04:53,226
2023-05-28 00:04:54,215
2023-05-28 00:04:55,232
2023-05-28 00:04:56,211
2023-05-28 00:04:57,236
2023-05-28 00:04:58,207
2023-05-28 00:04:59,239
2023-05-28 00:05:00,205
2023-05-28 00:05:01,239
2023-05-28 00:05:02,205
2023-05-28 00:05:03,238
2023-05-28 00:05:04,206
2023-05-28 00:05:05,237
2023-05-28 00:05:06,209
2023-05-28 00:05:07,233
2023-05-28 00:05:08,212
2023-05-28 00:05:09,229
2023-05-28 00:05:10,218
2023-05-28 00:05:11,223
2023-05-28 00:05:12,225
2023-05-28 00:05:13,216
2023-05-28 00:05:14,232
2023-05-28 00:05:15,209
2023-05-28 00:05:16,237
2023-05-28 00:05:17,205
2023-05-28 00:05:18,239
2023-05-28 00:05:19,205
2023-05-28 00:05:20,239
2023-05-28 00:05:21,198
2023-05-28 00:05:22,238
2023-05-28 00:05:23,206
2023-05-28 00:05:24,237
2023-05-28 00:05:25,209
2023-05-28 00:05:26,234
2023-05-28 00:05:27,212
2023-05-28 00:05:28,231
2023-05-28 00:05:29,216
2023-05-28 00:05:30,226
2023-05-28 00:05:31,222
2023-05-28 00:05:32,219
2023-05-28 00:05:33,230
2023-05-28 00:05:34,210
2023-05-28 00:05:35,237
2023-05-28 00:05:36,205
2023-05-28 00:05:37,239
2023-05-28 00:05:38,205
2023-05-28 00:05:39,238
2023-05-28 00:05:40,209
2023-05-28 00:05:41,232
2023-05-28 00:05:42,215
2023-05-28 00:05:43,225
2023-05-28 00:05:44,223
2023-05-28 00:05:45,218
2023-05-28 00:05:46,229
2023-05-28 00:05:47,213
2023-05-28 00:05:48,233
2023-05-28 00:05:49,209
2023-05-28 00:05:50,236
2023-05-28 00:05:51,207
2023-05-28 00:05:52,238
2023-05-28 00:05:53,206
2023-05-28 00:05:54,239
2023-05-28 00:05:56,205
2023-05-28 00:05:57,239
2023-05-28 00:05:58,205
2023-05-28 00:05:59,239
2023-05-28 00:06:00,205
2023-05-28 00:06:01,238
2023-05-28 00:06:02,205
2023-05-28 00:06:03,238
2023-05-28 00:06:04,206
2023-05-28 00:06:05,238
2023-05-28 00:06:06,206
2023-05-28 00:06:07,237
2023-05-28 00:06:08,208
2023-05-28 00:06:09,234
2023-05-28 00:06:10,211
2023-05-28 00:06:11,231
2023-05-28 00:06:12,215
2023-05-28 00:06:13,226
2023-05-28 00:06:14,222
2023-05-28 00:06:15,219
2023-05-28 00:06:16,229
2023-05-28 00:06:17,213
2023-05-28 00:06:18,234
2023-05-28 00:06:19,208
2023-05-28 00:06:20,237
2023-05-28 00:06:21,206
2023-05-28 00:06:22,238
2023-05-28 00:06:23,205
2023-05-28 00:06:24,239
2023-05-28 00:06:25,205
2023-05-28 00:06:26,238
2023-05-28 00:06:27,205
2023-05-28 00:06:28,238
2023-05-28 00:06:29,206
2023-05-28 00:06:30,238
2023-05-28 00:06:31,207
2023-05-28 00:06:32,236
2023-05-28 00:06:33,209
2023-05-28 00:06:34,234
2023-05-28 00:06:35,211
2023-05-28 00:06:36,232
2023-05-28 00:06:37,215
2023-05-28 00:06:38,229
2023-05-28 00:06:39,210
2023-05-28 00:06:40,227
2023-05-28 00:06:41,219
2023-05-28 00:06:42,223
2023-05-28 00:06:43,223
2023-05-28 00:06:44,218
2023-05-28 00:06:45,228
2023-05-28 00:06:46,214
2023-05-28 00:06:47,231
2023-05-28 00:06:48,212
2023-05-28 00:06:49,229
2023-05-28 00:06:50,215
2023-05-28 00:06:51,229
2023-05-28 00:06:52,214
2023-05-28 00:06:53,230
2023-05-28 00:06:54,214
2023-05-28 00:06:55,230
2023-05-28 00:06:56,217
2023-05-28 00:06:57,227
2023-05-28 00:06:58,217
2023-05-28 00:06:59,225
2023-05-28 00:07:00,209
2023-05-28 00:07:01,230
2023-05-28 00:07:02,213
2023-05-28 00:07:03,230
2023-05-28 00:07:04,211
2023-05-28 00:07:05,234
2023-05-28 00:07:06,209
2023-05-28 00:07:07,234
2023-05-28 00:07:08,209
2023-05-28 00:07:09,235
2023-05-28 00:07:10,209
2023-05-28 00:07:11,234
2023-05-28 00:07:12,209
2023-05-28 00:07:13,234
2023-05-28 00:07:14,210
2023-05-28 00:07:15,234
2023-05-28 00:07:16,209
2023-05-28 00:07:17,235
2023-05-28 00:07:18,208
2023-05-28 00:07:19,236
2023-05-28 00:07:20,206
2023-05-28 00:07:21,237
2023-05-28 00:07:22,205
2023-05-28 00:07:23,239
2023-05-28 00:07:24,204
2023-05-28 00:07:25,239
2023-05-28 00:07:26,204
2023-05-28 00:07:27,239
2023-05-28 00:07:28,204
2023-05-28 00:07:29,239
2023-05-28 00:07:30,204
2023-05-28 00:07:31,239
2023-05-28 00:07:32,205
2023-05-28 00:07:33,239
2023-05-28 00:07:34,204
2023-05-28 00:07:35,238
2023-05-28 00:07:36,205
2023-05-28 00:07:37,239
2023-05-28 00:07:38,205
2023-05-28 00:07:39,238
2023-05-28 00:07:40,205
2023-05-28 00:07:41,238
2023-05-28 00:07:42,206
2023-05-28 00:07:43,238
2023-05-28 00:07:44,206
2023-05-28 00:07:45,238
2023-05-28 00:07:46,206
2023-05-28 00:07:47,238
2023-05-28 00:07:48,205
2023-05-28 00:07:49,238
2023-05-28 00:07:50,206
2023-05-28 00:07:51,238
2023-05-28 00:07:52,206
2023-05-28 00:07:53,238
2023-05-28 00:07:54,206
2023-05-28 00:07:55,236
2023-05-28 00:07:56,208
2023-05-28 00:07:57,235
2023-05-28 00:07:58,209
2023-05-28 00:07:59,233
2023-05-28 00:08:00,210
2023-05-28 00:08:01,232
2023-05-28 00:08:02,211
2023-05-28 00:08:03,231
2023-05-28 00:08:04,206
2023-05-28 00:08:05,231
2023-05-28 00:08:06,213
2023-05-28 00:08:07,230
2023-05-28 00:08:08,213
2023-05-28 00:08:09,231
2023-05-28 00:08:10,212
2023-05-28 00:08:11,232
2023-05-28 00:08:12,213
2023-05-28 00:08:13,230
2023-05-28 00:08:14,213
